[06:10:50.470] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 108 bytes, LBA: 0, flags: O_RDWR
[06:10:52.223] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 134 bytes, LBA: 0, flags: O_RDWR
[06:10:52.223] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.224] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 122 bytes, LBA: 0, flags: O_RDWR
[06:10:52.225] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 120 bytes, LBA: 0, flags: O_RDWR
[06:10:52.225] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.226] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.226] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 128 bytes, LBA: 0, flags: O_RDWR
[06:10:52.226] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 129 bytes, LBA: 0, flags: O_RDWR
[06:10:52.227] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 129 bytes, LBA: 0, flags: O_RDWR
[06:10:52.228] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 128 bytes, LBA: 0, flags: O_RDWR
[06:10:52.228] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.229] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.229] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.230] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.230] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 129 bytes, LBA: 0, flags: O_RDWR
[06:10:52.231] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 128 bytes, LBA: 0, flags: O_RDWR
[06:10:52.232] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 122 bytes, LBA: 0, flags: O_RDWR
[06:10:52.232] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 129 bytes, LBA: 0, flags: O_RDWR
[06:10:52.233] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 129 bytes, LBA: 0, flags: O_RDWR
[06:10:52.233] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 26 bytes, LBA: 0, flags: O_RDWR
[06:10:52.233] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.234] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.234] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.234] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.235] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.235] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.235] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.236] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:52.236] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.237] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:52.238] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.238] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.239] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:52.239] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.240] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:52.240] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.240] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.240] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 24 bytes, LBA: 0, flags: O_RDWR
[06:10:52.249] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 122 bytes, LBA: 0, flags: O_RDWR
[06:10:52.251] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 117 bytes, LBA: 0, flags: O_RDWR
[06:10:52.253] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 120 bytes, LBA: 0, flags: O_RDWR
[06:10:52.253] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 122 bytes, LBA: 0, flags: O_RDWR
[06:10:52.254] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 132 bytes, LBA: 0, flags: O_RDWR
[06:10:52.255] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 120 bytes, LBA: 0, flags: O_RDWR
[06:10:52.256] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 122 bytes, LBA: 0, flags: O_RDWR
[06:10:52.261] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 122 bytes, LBA: 0, flags: O_RDWR
[06:10:52.263] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 133 bytes, LBA: 0, flags: O_RDWR
[06:10:52.263] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.264] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.265] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.271] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 133 bytes, LBA: 0, flags: O_RDWR
[06:10:52.275] WRITE: PID 37506 (sudo): file 'tty' (inode: 12), size: 622 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:52.282] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:52.293] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:52.311] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.313] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 133 bytes, LBA: 0, flags: O_RDWR
[06:10:52.314] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.314] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 133 bytes, LBA: 0, flags: O_RDWR
[06:10:52.315] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.315] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 133 bytes, LBA: 0, flags: O_RDWR
[06:10:52.316] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.316] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 133 bytes, LBA: 0, flags: O_RDWR
[06:10:52.317] OPEN: PID 42536 (code): file '' (inode: 0), flags: 0
[06:10:52.318] READ: PID 42536 (code): file 'cmdline' (inode: 330776), size: 1024 bytes, LBA: 0, flags: 0
[06:10:52.318] CLOSE: PID 42536 (code): file 'cmdline' (inode: 330776), flags: 0
[06:10:52.318] WRITE: PID 42536 (code): file '[eventfd]' (inode: 62), size: 8 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:52.318] READ: PID 42536 (code): file '[eventfd]' (inode: 62), size: 1024 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:52.319] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 133 bytes, LBA: 0, flags: O_RDWR
[06:10:52.320] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 133 bytes, LBA: 0, flags: O_RDWR
[06:10:52.320] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.321] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 133 bytes, LBA: 0, flags: O_RDWR
[06:10:52.321] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.322] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 133 bytes, LBA: 0, flags: O_RDWR
[06:10:52.323] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.323] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 133 bytes, LBA: 0, flags: O_RDWR
[06:10:52.324] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.324] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 133 bytes, LBA: 0, flags: O_RDWR
[06:10:52.325] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.325] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 133 bytes, LBA: 0, flags: O_RDWR
[06:10:52.326] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.327] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.327] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.327] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.328] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.328] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.328] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.330] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.330] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.330] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.331] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.331] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.332] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.332] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.333] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.333] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.336] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.342] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.347] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:52.353] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:51.891] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 120 bytes, LBA: 0, flags: O_RDWR
[06:10:51.899] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 122 bytes, LBA: 0, flags: O_RDWR
[06:10:51.906] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 120 bytes, LBA: 0, flags: O_RDWR
[06:10:51.907] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 122 bytes, LBA: 0, flags: O_RDWR
[06:10:51.908] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:51.908] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 133 bytes, LBA: 0, flags: O_RDWR
[06:10:51.909] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:51.910] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 135 bytes, LBA: 0, flags: O_RDWR
[06:10:51.910] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 132 bytes, LBA: 0, flags: O_RDWR
[06:10:51.910] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 132 bytes, LBA: 0, flags: O_RDWR
[06:10:51.911] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 135 bytes, LBA: 0, flags: O_RDWR
[06:10:51.911] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 134 bytes, LBA: 0, flags: O_RDWR
[06:10:51.912] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 133 bytes, LBA: 0, flags: O_RDWR
[06:10:51.913] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:51.915] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 133 bytes, LBA: 0, flags: O_RDWR
[06:10:51.915] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:51.916] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 133 bytes, LBA: 0, flags: O_RDWR
[06:10:51.916] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:51.917] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 133 bytes, LBA: 0, flags: O_RDWR
[06:10:51.917] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:51.918] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 133 bytes, LBA: 0, flags: O_RDWR
[06:10:51.918] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:51.919] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 133 bytes, LBA: 0, flags: O_RDWR
[06:10:51.919] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 26 bytes, LBA: 0, flags: O_RDWR
[06:10:51.919] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:51.920] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:51.920] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:51.921] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:51.921] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:51.922] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:51.922] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:51.923] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:51.924] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:51.925] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:51.925] WRITE: PID 37508 (python3): file '5' (inode: 8), size: 109 bytes, LBA: 0, flags: O_RDWR
[06:10:51.930] READ: PID 1311 (gnome-shell): file '[eventfd]' (inode: 62), size: 8 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.939] READ: PID 37506 (sudo): file 'ptmx' (inode: 89), size: 65536 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.945] WRITE: PID 48378 (python3): file '4' (inode: 7), size: 116 bytes, LBA: 0, flags: O_RDWR
[06:10:51.950] WRITE: PID 1311 (gnome-shell): file '[eventfd]' (inode: 62), size: 8 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.959] WRITE: PID 1311 (gnome-shell): file '[eventfd]' (inode: 62), size: 8 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.960] WRITE: PID 1311 (gnome-shell): file '[eventfd]' (inode: 62), size: 8 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.961] READ: PID 1311 (gnome-shell): file '[eventfd]' (inode: 62), size: 8 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.961] WRITE: PID 1311 (gnome-shell): file '[eventfd]' (inode: 62), size: 8 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.963] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.963] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.963] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.964] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.964] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.964] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.964] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.965] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.965] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.965] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.966] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.966] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.966] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.967] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.967] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.968] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.968] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.968] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.968] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.969] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.970] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.970] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.970] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.970] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.971] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.971] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.971] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.971] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.971] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.972] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.972] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.972] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.972] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.972] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.973] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.973] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.973] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.973] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.973] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.977] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.977] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.977] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.977] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.978] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.982] WRITE: PID 1311 (gnome-shell): file '[eventfd]' (inode: 62), size: 8 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.982] WRITE: PID 1311 (gnome-shell): file '[eventfd]' (inode: 62), size: 8 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.983] READ: PID 1311 (gnome-shell): file '[eventfd]' (inode: 62), size: 8 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.984] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.990] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:51.995] OPEN: PID 37466 (tmux: server): file '' (inode: 0), flags: 0
[06:10:52.000] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:52.005] READ: PID 37466 (tmux: server): file 'cmdline' (inode: 295984), size: 1024 bytes, LBA: 0, flags: 0
[06:10:52.010] READ: PID 42488 (code): file 'inotify' (inode: 62), size: 8192 bytes, LBA: 0, flags: O_NONBLOCK
[06:10:52.017] READ: PID 1311 (gnome-shell): file '[eventfd]' (inode: 62), size: 8 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:52.355] WRITE: PID 44270 (gnome-terminal-): file '[eventfd]' (inode: 62), size: 8 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:52.357] WRITE: PID 44270 (gnome-terminal-): file '[eventfd]' (inode: 62), size: 8 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:52.357] READ: PID 44270 (gnome-terminal-): file 'ptmx' (inode: 89), size: 6373 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:52.358] READ: PID 44270 (gnome-terminal-): file 'ptmx' (inode: 89), size: 2278 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:52.358] READ: PID 44270 (gnome-terminal-): file 'ptmx' (inode: 89), size: 8136 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:52.358] READ: PID 44270 (gnome-terminal-): file 'ptmx' (inode: 89), size: 7778 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:52.358] WRITE: PID 44270 (gnome-terminal-): file '[eventfd]' (inode: 62), size: 8 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:52.364] READ: PID 44270 (gnome-terminal-): file '[eventfd]' (inode: 62), size: 8 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:52.364] WRITE: PID 44270 (gnome-terminal-): file '[eventfd]' (inode: 62), size: 8 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:52.364] READ: PID 44270 (gnome-terminal-): file 'ptmx' (inode: 89), size: 7778 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:52.364] READ: PID 44270 (gnome-terminal-): file 'ptmx' (inode: 89), size: 3683 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:52.364] READ: PID 44270 (gnome-terminal-): file 'ptmx' (inode: 89), size: 1241 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:52.365] READ: PID 44270 (gnome-terminal-): file 'ptmx' (inode: 89), size: 345 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:52.365] WRITE: PID 44270 (gnome-terminal-): file '[eventfd]' (inode: 62), size: 8 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:52.365] READ: PID 44270 (gnome-terminal-): file '[eventfd]' (inode: 62), size: 8 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.972] READ: PID 44270 (gnome-terminal-): file 'ptmx' (inode: 89), size: 8136 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.972] READ: PID 44270 (gnome-terminal-): file 'ptmx' (inode: 89), size: 6045 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.972] WRITE: PID 44270 (gnome-terminal-): file '[eventfd]' (inode: 62), size: 8 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
[06:10:51.973] READ: PID 44270 (gnome-terminal-): file '[eventfd]' (inode: 62), size: 8 bytes, LBA: 0, flags: O_RDWR|O_NONBLOCK
